run_id,algorithm,instance,seed,iter,k,current_cost,best_cost,delta,accepted,shake_applied,shake_tries,shake_invalid,vnd_rounds,vnd_improvements,neighbors_evaluated,ivns_string,ivns_string_length,ivns_complexity_score,ivns_generation_tries,ivns_strings_generated_iter,ivns_strings_valid_iter,ivns_strings_invalid_iter,ivns_strings_evaluated_iter,ivns_strings_selected_iter,ivns_strings_accepted_iter,ivns_unique_strings_iter,ivns_filter_reject_reason,elapsed_time_seconds,status,error,source_path,ivns_profile,vnd_mode,variant,experiment_group
ivns_A-n33-k5_21,ivns,A-n33-k5,21,2,1,1435,1435,-106,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,2,,0.033002,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_21,ivns,A-n33-k5,21,3,1,1359,1359,-76,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,3,,0.045002,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_21,ivns,A-n33-k5,21,4,1,1359,1359,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,4,,0.104005,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_21,ivns,A-n33-k5,21,5,1,1304,1304,-55,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,4,,0.123006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_21,ivns,A-n33-k5,21,6,1,1199,1199,-105,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,4,,0.138007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_21,ivns,A-n33-k5,21,7,1,1163,1163,-36,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,4,,0.157007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_21,ivns,A-n33-k5,21,8,1,1133,1133,-30,True,False,,,,,1,rab,3,7,4,4,1,3,1,1,1,5,Complejidad excesiva: 25 > 14.,0.166007,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_21,ivns,A-n33-k5,21,9,1,1133,1133,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,5,,0.22601,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_21,ivns,A-n33-k5,21,10,1,1098,1098,-35,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,5,,0.237011,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_22,ivns,A-n33-k5,22,1,1,1680,1680,-121,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,1,,0.020001,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_22,ivns,A-n33-k5,22,2,1,1680,1680,0,False,False,,,,,0,rfabg,5,13,1,1,1,0,0,1,0,2,,0.092005,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_22,ivns,A-n33-k5,22,3,1,1680,1680,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,3,,0.153008,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_22,ivns,A-n33-k5,22,4,1,1594,1594,-86,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,4,,0.164009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_22,ivns,A-n33-k5,22,5,1,1531,1531,-63,True,False,,,,,1,rab,3,7,2,2,1,1,1,1,1,4,Complejidad excesiva: 25 > 14.,0.175009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_22,ivns,A-n33-k5,22,6,1,1426,1426,-105,True,False,,,,,1,rarac,5,14,2,2,1,1,1,1,1,5,Complejidad excesiva: 25 > 14.,0.20101,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_22,ivns,A-n33-k5,22,7,1,1334,1334,-92,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,6,,0.223011,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_22,ivns,A-n33-k5,22,8,1,1235,1235,-99,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,6,,0.254013,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_22,ivns,A-n33-k5,22,9,1,1235,1235,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,7,,0.318016,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_22,ivns,A-n33-k5,22,10,1,1148,1148,-87,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,7,,0.333017,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_23,ivns,A-n33-k5,23,1,1,1803,1803,0,False,False,,,,,0,rfrg,4,12,2,2,1,1,0,1,0,1,Cadena desbalanceada por frecuencia de símbolos.,0.059003,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_23,ivns,A-n33-k5,23,2,1,1593,1593,-210,True,False,,,,,1,rarac,5,14,5,5,1,4,1,1,1,2,Complejidad excesiva: 20 > 14.,0.080004,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_23,ivns,A-n33-k5,23,3,1,1593,1593,0,False,False,,,,,0,rffe,4,14,2,2,1,1,0,1,0,3,Complejidad excesiva: 17 > 14.,0.141007,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_23,ivns,A-n33-k5,23,4,1,1593,1593,0,False,False,,,,,0,rfrg,4,12,3,3,1,2,0,1,0,3,duplicated-string,0.200009,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_23,ivns,A-n33-k5,23,5,1,1474,1474,-119,True,False,,,,,1,rarac,5,14,3,3,1,2,1,1,1,3,Complejidad excesiva: 20 > 14.,0.221011,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_23,ivns,A-n33-k5,23,6,1,1437,1437,-37,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,4,,0.231011,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_23,ivns,A-n33-k5,23,7,1,1437,1437,0,False,False,,,,,0,rfabg,5,13,3,3,1,2,0,1,0,5,Cadena desbalanceada por frecuencia de símbolos.,0.305015,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_23,ivns,A-n33-k5,23,8,1,1354,1354,-83,True,False,,,,,1,rarb,4,10,2,2,1,1,1,1,1,6,Complejidad excesiva: 18 > 14.,0.320015,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_23,ivns,A-n33-k5,23,9,1,1354,1354,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,6,,0.382018,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_23,ivns,A-n33-k5,23,10,1,1331,1331,-23,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,7,,0.391019,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_24,ivns,A-n33-k5,24,1,1,1665,1665,-117,True,False,,,,,1,rfg,3,9,3,3,1,2,1,1,1,1,Complejidad excesiva: 17 > 14.,0.017001,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_24,ivns,A-n33-k5,24,2,1,1557,1557,-108,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,1,,0.035001,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_24,ivns,A-n33-k5,24,3,1,1419,1419,-138,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,2,,0.055002,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_24,ivns,A-n33-k5,24,4,1,1336,1336,-83,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,2,,0.073003,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_24,ivns,A-n33-k5,24,5,1,1260,1260,-76,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,2,,0.100005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_24,ivns,A-n33-k5,24,6,1,1199,1199,-61,True,False,,,,,1,rfg,3,9,2,2,1,1,1,1,1,2,Complejidad excesiva: 28 > 14.,0.117005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_24,ivns,A-n33-k5,24,7,1,1199,1199,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,3,,0.176008,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_24,ivns,A-n33-k5,24,8,1,1184,1184,-15,True,False,,,,,1,rab,3,7,2,2,1,1,1,1,1,4,Complejidad excesiva: 17 > 14.,0.185009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_24,ivns,A-n33-k5,24,9,1,1111,1111,-73,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,5,,0.203009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_24,ivns,A-n33-k5,24,10,1,1111,1111,0,False,False,,,,,0,rfrg,4,12,2,2,1,1,0,1,0,5,Complejidad excesiva: 18 > 14.,0.262011,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_25,ivns,A-n33-k5,25,1,1,1553,1553,-174,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,1,,0.010001,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_25,ivns,A-n33-k5,25,2,1,1553,1553,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,2,,0.069004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_25,ivns,A-n33-k5,25,3,1,1442,1442,-111,True,False,,,,,1,rfg,3,9,3,3,1,2,1,1,1,3,Complejidad excesiva: 17 > 14.,0.087005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_25,ivns,A-n33-k5,25,4,1,1442,1442,0,False,False,,,,,0,rfrg,4,12,2,2,1,1,0,1,0,3,Complejidad excesiva: 22 > 14.,0.146008,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_25,ivns,A-n33-k5,25,5,1,1335,1335,-107,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,4,,0.161009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_25,ivns,A-n33-k5,25,6,1,1273,1273,-62,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,4,,0.17501,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_25,ivns,A-n33-k5,25,7,1,1223,1223,-50,True,False,,,,,1,rarb,4,10,2,2,1,1,1,1,1,4,Complejidad excesiva: 17 > 14.,0.189011,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_25,ivns,A-n33-k5,25,8,1,1223,1223,0,False,False,,,,,0,rfrg,4,12,2,2,1,1,0,1,0,4,Cadena desbalanceada por frecuencia de símbolos.,0.253014,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_25,ivns,A-n33-k5,25,9,1,1179,1179,-44,True,False,,,,,1,rarb,4,10,2,2,1,1,1,1,1,4,Complejidad excesiva: 25 > 14.,0.271014,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_25,ivns,A-n33-k5,25,10,1,1152,1152,-27,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,5,,0.295016,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_26,ivns,A-n33-k5,26,1,1,1896,1896,-149,True,False,,,,,1,rfg,3,9,4,4,1,3,1,1,1,1,Complejidad excesiva: 20 > 14.,0.020001,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_26,ivns,A-n33-k5,26,2,1,1788,1788,-108,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,2,,0.039002,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_26,ivns,A-n33-k5,26,3,1,1677,1677,-111,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,2,,0.057002,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_26,ivns,A-n33-k5,26,4,1,1582,1582,-95,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,3,,0.067003,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_26,ivns,A-n33-k5,26,5,1,1461,1461,-121,True,False,,,,,1,rffe,4,14,1,1,1,0,1,1,1,4,,0.124006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_26,ivns,A-n33-k5,26,6,1,1363,1363,-98,True,False,,,,,1,rffe,4,14,2,2,1,1,1,1,1,4,Complejidad excesiva: 17 > 14.,0.175008,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_26,ivns,A-n33-k5,26,7,1,1279,1279,-84,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,4,,0.184009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_26,ivns,A-n33-k5,26,8,1,1245,1245,-34,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,5,,0.195009,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_26,ivns,A-n33-k5,26,9,1,1220,1220,-25,True,False,,,,,1,rfg,3,9,6,6,1,5,1,1,1,5,Complejidad excesiva: 23 > 14.,0.21101,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_26,ivns,A-n33-k5,26,10,1,1200,1200,-20,True,False,,,,,1,rffe,4,14,1,1,1,0,1,1,1,5,,0.269013,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_27,ivns,A-n33-k5,27,1,1,1771,1771,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,1,,0.063003,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_27,ivns,A-n33-k5,27,2,1,1582,1582,-189,True,False,,,,,1,rarac,5,14,3,3,1,2,1,1,1,2,Complejidad excesiva: 18 > 14.,0.083004,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_27,ivns,A-n33-k5,27,3,1,1437,1437,-145,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,3,,0.103005,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_27,ivns,A-n33-k5,27,4,1,1437,1437,0,False,False,,,,,0,rffe,4,14,2,2,1,1,0,1,0,3,Cadena desbalanceada por frecuencia de símbolos.,0.165008,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_27,ivns,A-n33-k5,27,5,1,1358,1358,-79,True,False,,,,,1,raac,4,11,2,2,1,1,1,1,1,4,duplicated-string,0.176008,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_27,ivns,A-n33-k5,27,6,1,1358,1358,0,False,False,,,,,0,raarbb,6,14,2,2,1,1,0,1,0,5,Complejidad excesiva: 18 > 14.,0.241011,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_27,ivns,A-n33-k5,27,7,1,1299,1299,-59,True,False,,,,,1,rarb,4,10,2,2,1,1,1,1,1,5,Complejidad excesiva: 25 > 14.,0.255012,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_27,ivns,A-n33-k5,27,8,1,1299,1299,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,6,,0.316015,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_27,ivns,A-n33-k5,27,9,1,1249,1249,-50,True,False,,,,,1,rarb,4,10,5,5,1,4,1,1,1,6,Complejidad excesiva: 20 > 14.,0.331016,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_27,ivns,A-n33-k5,27,10,1,1216,1216,-33,True,False,,,,,1,raac,4,11,2,2,1,1,1,1,1,6,Complejidad excesiva: 17 > 14.,0.342016,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_28,ivns,A-n33-k5,28,1,1,1540,1540,-103,True,False,,,,,1,rarb,4,10,2,2,1,1,1,1,1,1,Complejidad excesiva: 25 > 14.,0.015001,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_28,ivns,A-n33-k5,28,2,1,1486,1486,-54,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,2,,0.026001,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_28,ivns,A-n33-k5,28,3,1,1399,1399,-87,True,False,,,,,1,rffe,4,14,2,2,1,1,1,1,1,3,Cadena desbalanceada por frecuencia de símbolos.,0.086003,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_28,ivns,A-n33-k5,28,4,1,1347,1347,-52,True,False,,,,,1,rffe,4,14,1,1,1,0,1,1,1,3,,0.149006,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_28,ivns,A-n33-k5,28,5,1,1347,1347,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,4,,0.20801,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_28,ivns,A-n33-k5,28,6,1,1315,1315,-32,True,False,,,,,1,raac,4,11,4,4,1,3,1,1,1,4,Complejidad excesiva: 17 > 14.,0.225011,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_28,ivns,A-n33-k5,28,7,1,1230,1230,-85,True,False,,,,,1,rarb,4,10,3,3,1,2,1,1,1,4,Complejidad excesiva: 22 > 14.,0.239012,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_28,ivns,A-n33-k5,28,8,1,1147,1147,-83,True,False,,,,,1,rarb,4,10,2,2,1,1,1,1,1,4,Complejidad excesiva: 17 > 14.,0.253012,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_28,ivns,A-n33-k5,28,9,1,1120,1120,-27,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,5,,0.263013,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
ivns_A-n33-k5_28,ivns,A-n33-k5,28,10,1,1095,1095,-25,True,False,,,,,1,raac,4,11,2,2,1,1,1,1,1,5,Complejidad excesiva: 17 > 14.,0.274014,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-baseline-first.csv,baseline,first,baseline-first,official_variants
